state,state_ab,county,county_ab,fips,county_name
Alabama,AL,Autauga,AU,1001,"Autauga, Alabama"
Alabama,AL,Baldwin,BA,1003,"Baldwin, Alabama"
Alabama,AL,Barbour,BR,1005,"Barbour, Alabama"
Alabama,AL,Bibb,BI,1007,"Bibb, Alabama"
Alabama,AL,Blount,BL,1009,"Blount, Alabama"
Alabama,AL,Bullock,BU,1011,"Bullock, Alabama"
Alabama,AL,Butler,BT,1013,"Butler, Alabama"
Alabama,AL,Calhoun,CA,1015,"Calhoun, Alabama"
Alabama,AL,Chambers,CH,1017,"Chambers, Alabama"
Alabama,AL,Cherokee,CE,1019,"Cherokee, Alabama"
Alabama,AL,Chilton,CI,1021,"Chilton, Alabama"
Alabama,AL,Choctaw,CO,1023,"Choctaw, Alabama"
Alabama,AL,Clarke,CL,1025,"Clarke, Alabama"
Alabama,AL,Clay,CY,1027,"Clay, Alabama"
Alabama,AL,Cleburne,CB,1029,"Cleburne, Alabama"
Alabama,AL,Coffee,CF,1031,"Coffee, Alabama"
Alabama,AL,Colbert,CR,1033,"Colbert, Alabama"
Alabama,AL,Conecuh,CN,1035,"Conecuh, Alabama"
Alabama,AL,Coosa,CS,1037,"Coosa, Alabama"
Alabama,AL,Covington,CV,1039,"Covington, Alabama"
Alabama,AL,Crenshaw,CW,1041,"Crenshaw, Alabama"
Alabama,AL,Cullman,CU,1043,"Cullman, Alabama"
Alabama,AL,Dale,DA,1045,"Dale, Alabama"
Alabama,AL,Dallas,DL,1047,"Dallas, Alabama"
Alabama,AL,DeKalb,DK,1049,"DeKalb, Alabama"
Alabama,AL,Elmore,EL,1051,"Elmore, Alabama"
Alabama,AL,Escambia,ES,1053,"Escambia, Alabama"
Alabama,AL,Etowah,ET,1055,"Etowah, Alabama"
Alabama,AL,Fayette,FA,1057,"Fayette, Alabama"
Alabama,AL,Franklin,FR,1059,"Franklin, Alabama"
Alabama,AL,Geneva,GE,1061,"Geneva, Alabama"
Alabama,AL,Greene,GR,1063,"Greene, Alabama"
Alabama,AL,Hale,HA,1065,"Hale, Alabama"
Alabama,AL,Henry,HE,1067,"Henry, Alabama"
Alabama,AL,Houston,HO,1069,"Houston, Alabama"
Alabama,AL,Jackson,JA,1071,"Jackson, Alabama"
Alabama,AL,Jefferson,JE,1073,"Jefferson, Alabama"
Alabama,AL,Lamar,LA,1075,"Lamar, Alabama"
Alabama,AL,Lauderdale,LU,1077,"Lauderdale, Alabama"
Alabama,AL,Lawrence,LW,1079,"Lawrence, Alabama"
Alabama,AL,Lee,LE,1081,"Lee, Alabama"
Alabama,AL,Limestone,LI,1083,"Limestone, Alabama"
Alabama,AL,Lowndes,LO,1085,"Lowndes, Alabama"
Alabama,AL,Macon,MA,1087,"Macon, Alabama"
Alabama,AL,Madison,MD,1089,"Madison, Alabama"
Alabama,AL,Marengo,MR,1091,"Marengo, Alabama"
Alabama,AL,Marion,MI,1093,"Marion, Alabama"
Alabama,AL,Marshall,MS,1095,"Marshall, Alabama"
Alabama,AL,Mobile,MO,1097,"Mobile, Alabama"
Alabama,AL,Monroe,MN,1099,"Monroe, Alabama"
Alabama,AL,Montgomery,MT,1101,"Montgomery, Alabama"
Alabama,AL,Morgan,MG,1103,"Morgan, Alabama"
Alabama,AL,Perry,PE,1105,"Perry, Alabama"
Alabama,AL,Pickens,PI,1107,"Pickens, Alabama"
Alabama,AL,Pike,PK,1109,"Pike, Alabama"
Alabama,AL,Randolph,RA,1111,"Randolph, Alabama"
Alabama,AL,Russell,RU,1113,"Russell, Alabama"
Alabama,AL,St. Clair,SH,1115,"St. Clair, Alabama"
Alabama,AL,Shelby,SC,1117,"Shelby, Alabama"
Alabama,AL,Sumter,SU,1119,"Sumter, Alabama"
Alabama,AL,Talladega,TA,1121,"Talladega, Alabama"
Alabama,AL,Tallapoosa,TL,1123,"Tallapoosa, Alabama"
Alabama,AL,Tuscaloosa,TU,1125,"Tuscaloosa, Alabama"
Alabama,AL,Walker,WA,1127,"Walker, Alabama"
Alabama,AL,WA,WS,1129,"Washington, Alabama"
Alabama,AL,Wilcox,WI,1131,"Wilcox, Alabama"
Alabama,AL,Winston,WN,1133,"Winston, Alabama"
Arizona,AZ,Apache,AP,4001,"Apache, Arizona"
Arizona,AZ,Cochise,CO,4003,"Cochise, Arizona"
Arizona,AZ,Coconino,CC,4005,"Coconino, Arizona"
Arizona,AZ,Gila,GI,4007,"Gila, Arizona"
Arizona,AZ,Graham,GR,4009,"Graham, Arizona"
Arizona,AZ,Greenlee,GE,4011,"Greenlee, Arizona"
Arizona,AZ,La Paz,LP,4012,"La Paz, Arizona"
Arizona,AZ,Maricopa,MA,4013,"Maricopa, Arizona"
Arizona,AZ,Mohave,MO,4015,"Mohave, Arizona"
Arizona,AZ,Navajo,,4017,"Navajo, Arizona"
Arizona,AZ,Pima,PI,4019,"Pima, Arizona"
Arizona,AZ,Pinal,PN,4021,"Pinal, Arizona"
Arizona,AZ,Santa Cruz,SC,4023,"Santa Cruz, Arizona"
Arizona,AZ,Yavapai,YA,4025,"Yavapai, Arizona"
Arizona,AZ,Yuma,YU,4027,"Yuma, Arizona"
Arkansas,AR,AR,AR,5001,"Arkansas, Arkansas"
Arkansas,AR,Ashley,AS,5003,"Ashley, Arkansas"
Arkansas,AR,Baxter,BA,5005,"Baxter, Arkansas"
Arkansas,AR,Benton,BE,5007,"Benton, Arkansas"
Arkansas,AR,Boone,BO,5009,"Boone, Arkansas"
Arkansas,AR,Bradley,BR,5011,"Bradley, Arkansas"
Arkansas,AR,Calhoun,CA,5013,"Calhoun, Arkansas"
Arkansas,AR,Carroll,CB,5015,"Carroll, Arkansas"
Arkansas,AR,Chicot,CF,5017,"Chicot, Arkansas"
Arkansas,AR,Clark,CH,5019,"Clark, Arkansas"
Arkansas,AR,Clay,CI,5021,"Clay, Arkansas"
Arkansas,AR,Cleburne,CL,5023,"Cleburne, Arkansas"
Arkansas,AR,Cleveland,CM,5025,"Cleveland, Arkansas"
Arkansas,AR,Columbia,CR,5027,"Columbia, Arkansas"
Arkansas,AR,Conway,CS,5029,"Conway, Arkansas"
Arkansas,AR,Craighead,CT,5031,"Craighead, Arkansas"
Arkansas,AR,Crawford,CV,5033,"Crawford, Arkansas"
Arkansas,AR,Crittenden,CW,5035,"Crittenden, Arkansas"
Arkansas,AR,Cross,CY,5037,"Cross, Arkansas"
Arkansas,AR,Dallas,DA,5039,"Dallas, Arkansas"
Arkansas,AR,Desha,DE,5041,"Desha, Arkansas"
Arkansas,AR,Drew,DR,5043,"Drew, Arkansas"
Arkansas,AR,Faulkner,FA,5045,"Faulkner, Arkansas"
Arkansas,AR,Franklin,FR,5047,"Franklin, Arkansas"
Arkansas,AR,Fulton,FU,5049,"Fulton, Arkansas"
Arkansas,AR,Garland,GA,5051,"Garland, Arkansas"
Arkansas,AR,Grant,GE,5053,"Grant, Arkansas"
Arkansas,AR,Greene,GR,5055,"Greene, Arkansas"
Arkansas,AR,Hempstead,HE,5057,"Hempstead, Arkansas"
Arkansas,AR,Hot Spring,HS,5059,"Hot Spring, Arkansas"
Arkansas,AR,Howard,HW,5061,"Howard, Arkansas"
Arkansas,AR,Independence,IN,5063,"Independence, Arkansas"
Arkansas,AR,Izard,IZ,5065,"Izard, Arkansas"
Arkansas,AR,Jackson,JA,5067,"Jackson, Arkansas"
Arkansas,AR,Jefferson,JE,5069,"Jefferson, Arkansas"
Arkansas,AR,Johnson,JO,5071,"Johnson, Arkansas"
Arkansas,AR,Lafayette,LA,5073,"Lafayette, Arkansas"
Arkansas,AR,Lawrence,LE,5075,"Lawrence, Arkansas"
Arkansas,AR,Lee,LI,5077,"Lee, Arkansas"
Arkansas,AR,Lincoln,LK,5079,"Lincoln, Arkansas"
Arkansas,AR,Little River,LO,5081,"Little River, Arkansas"
Arkansas,AR,Logan,LR,5083,"Logan, Arkansas"
Arkansas,AR,Lonoke,LW,5085,"Lonoke, Arkansas"
Arkansas,AR,Madison,MA,5087,"Madison, Arkansas"
Arkansas,AR,Marion,MI,5089,"Marion, Arkansas"
Arkansas,AR,Miller,MN,5091,"Miller, Arkansas"
Arkansas,AR,MS,MR,5093,"Mississippi, Arkansas"
Arkansas,AR,Monroe,MS,5095,"Monroe, Arkansas"
Arkansas,AR,Montgomery,MT,5097,"Montgomery, Arkansas"
Arkansas,AR,NV,NE,5099,"Nevada, Arkansas"
Arkansas,AR,Newton,NW,5101,"Newton, Arkansas"
Arkansas,AR,Ouachita,OU,5103,"Ouachita, Arkansas"
Arkansas,AR,Perry,PE,5105,"Perry, Arkansas"
Arkansas,AR,Phillips,PH,5107,"Phillips, Arkansas"
Arkansas,AR,Pike,PI,5109,"Pike, Arkansas"
Arkansas,AR,Poinsett,PL,5111,"Poinsett, Arkansas"
Arkansas,AR,Polk,PO,5113,"Polk, Arkansas"
Arkansas,AR,Pope,PP,5115,"Pope, Arkansas"
Arkansas,AR,Prairie,PR,5117,"Prairie, Arkansas"
Arkansas,AR,Pulaski,PU,5119,"Pulaski, Arkansas"
Arkansas,AR,Randolph,RA,5121,"Randolph, Arkansas"
Arkansas,AR,St. Francis,SA,5123,"St. Francis, Arkansas"
Arkansas,AR,Saline,SB,5125,"Saline, Arkansas"
Arkansas,AR,Scott,SC,5127,"Scott, Arkansas"
Arkansas,AR,Searcy,SE,5129,"Searcy, Arkansas"
Arkansas,AR,Sebastian,SF,5131,"Sebastian, Arkansas"
Arkansas,AR,Sevier,SH,5133,"Sevier, Arkansas"
Arkansas,AR,Sharp,ST,5135,"Sharp, Arkansas"
Arkansas,AR,Stone,SV,5137,"Stone, Arkansas"
Arkansas,AR,Union,UN,5139,"Union, Arkansas"
Arkansas,AR,Van Buren,VB,5141,"Van Buren, Arkansas"
Arkansas,AR,WA,WA,5143,"Washington, Arkansas"
Arkansas,AR,White,WH,5145,"White, Arkansas"
Arkansas,AR,Woodruff,WO,5147,"Woodruff, Arkansas"
Arkansas,AR,Yell,YE,5149,"Yell, Arkansas"
California,CA,Alameda,AL,6001,"Alameda, California"
California,CA,Alpine,AP,6003,"Alpine, California"
California,CA,Amador,AM,6005,"Amador, California"
California,CA,Butte,BU,6007,"Butte, California"
California,CA,Calaveras,CA,6009,"Calaveras, California"
California,CA,Colusa,CO,6011,"Colusa, California"
California,CA,Contra Costa,CN,6013,"Contra Costa, California"
California,CA,Del Norte,DE,6015,"Del Norte, California"
California,CA,El Dorado,EL,6017,"El Dorado, California"
California,CA,Fresno,FR,6019,"Fresno, California"
California,CA,Glenn,GL,6021,"Glenn, California"
California,CA,Humboldt,HU,6023,"Humboldt, California"
California,CA,Imperial,IM,6025,"Imperial, California"
California,CA,Inyo,IN,6027,"Inyo, California"
California,CA,Kern,KE,6029,"Kern, California"
California,CA,Kings,KI,6031,"Kings, California"
California,CA,Lake,LA,6033,"Lake, California"
California,CA,Lassen,LS,6035,"Lassen, California"
California,CA,Los Angeles,LO,6037,"Los Angeles, California"
California,CA,Madera,MA,6039,"Madera, California"
California,CA,Marin,MR,6041,"Marin, California"
California,CA,Mariposa,MI,6043,"Mariposa, California"
California,CA,Mendocino,ME,6045,"Mendocino, California"
California,CA,Merced,MC,6047,"Merced, California"
California,CA,Modoc,MO,6049,"Modoc, California"
California,CA,Mono,MN,6051,"Mono, California"
California,CA,Monterey,MT,6053,"Monterey, California"
California,CA,Napa,,6055,"Napa, California"
California,CA,NV,NE,6057,"Nevada, California"
California,CA,Orange,OR,6059,"Orange, California"
California,CA,Placer,PL,6061,"Placer, California"
California,CA,Plumas,PU,6063,"Plumas, California"
California,CA,Riverside,RI,6065,"Riverside, California"
California,CA,Sacramento,SA,6067,"Sacramento, California"
California,CA,San Benito,SN,6069,"San Benito, California"
California,CA,San Bernardino,SB,6071,"San Bernardino, California"
California,CA,San Diego,SD,6073,"San Diego, California"
California,CA,San Francisco,SF,6075,"San Francisco, California"
California,CA,San Joaquin,SJ,6077,"San Joaquin, California"
California,CA,San Luis Obispo,SP,6079,"San Luis Obispo, California"
California,CA,San Mateo,SE,6081,"San Mateo, California"
California,CA,Santa Barbara,SR,6083,"Santa Barbara, California"
California,CA,Santa Clara,ST,6085,"Santa Clara, California"
California,CA,Santa Cruz,SC,6087,"Santa Cruz, California"
California,CA,Shasta,SH,6089,"Shasta, California"
California,CA,Sierra,SI,6091,"Sierra, California"
California,CA,Siskiyou,SY,6093,"Siskiyou, California"
California,CA,Solano,SO,6095,"Solano, California"
California,CA,Sonoma,SM,6097,"Sonoma, California"
California,CA,Stanislaus,SL,6099,"Stanislaus, California"
California,CA,Sutter,SU,6101,"Sutter, California"
California,CA,Tehama,TE,6103,"Tehama, California"
California,CA,Trinity,TR,6105,"Trinity, California"
California,CA,Tulare,TU,6107,"Tulare, California"
California,CA,Tuolumne,TO,6109,"Tuolumne, California"
California,CA,Ventura,VE,6111,"Ventura, California"
California,CA,Yolo,YO,6113,"Yolo, California"
California,CA,Yuba,YU,6115,"Yuba, California"
Colorado,CO,Adams,AD,8001,"Adams, Colorado"
Colorado,CO,Alamosa,AL,8003,"Alamosa, Colorado"
Colorado,CO,Arapahoe,AR,8005,"Arapahoe, Colorado"
Colorado,CO,Archuleta,AC,8007,"Archuleta, Colorado"
Colorado,CO,Baca,BA,8009,"Baca, Colorado"
Colorado,CO,Bent,BE,8011,"Bent, Colorado"
Colorado,CO,Boulder,BO,8013,"Boulder, Colorado"
Colorado,CO,Chaffee,CH,8015,"Chaffee, Colorado"
Colorado,CO,Cheyenne,CE,8017,"Cheyenne, Colorado"
Colorado,CO,Clear Creek,CL,8019,"Clear Creek, Colorado"
Colorado,CO,Conejos,CO,8021,"Conejos, Colorado"
Colorado,CO,Costilla,CS,8023,"Costilla, Colorado"
Colorado,CO,Crowley,CR,8025,"Crowley, Colorado"
Colorado,CO,Custer,CU,8027,"Custer, Colorado"
Colorado,CO,Delta,DE,8029,"Delta, Colorado"
Colorado,CO,Denver,DN,8031,"Denver, Colorado"
Colorado,CO,Dolores,DO,8033,"Dolores, Colorado"
Colorado,CO,Douglas,DU,8035,"Douglas, Colorado"
Colorado,CO,Eagle,EA,8037,"Eagle, Colorado"
Colorado,CO,Elbert,EP,8039,"Elbert, Colorado"
Colorado,CO,El Paso,EL,8041,"El Paso, Colorado"
Colorado,CO,Fremont,FR,8043,"Fremont, Colorado"
Colorado,CO,Garfield,GA,8045,"Garfield, Colorado"
Colorado,CO,Gilpin,GI,8047,"Gilpin, Colorado"
Colorado,CO,Grand,GR,8049,"Grand, Colorado"
Colorado,CO,Gunnison,GU,8051,"Gunnison, Colorado"
Colorado,CO,Hinsdale,HI,8053,"Hinsdale, Colorado"
Colorado,CO,Huerfano,HU,8055,"Huerfano, Colorado"
Colorado,CO,Jackson,JA,8057,"Jackson, Colorado"
Colorado,CO,Jefferson,JE,8059,"Jefferson, Colorado"
Colorado,CO,KIA,KI,8061,"Kiowa, Colorado"
Colorado,CO,Kit Carson,KC,8063,"Kit Carson, Colorado"
Colorado,CO,Lake,LP,8065,"Lake, Colorado"
Colorado,CO,La Plata,LA,8067,"La Plata, Colorado"
Colorado,CO,Larimer,LR,8069,"Larimer, Colorado"
Colorado,CO,Las Animas,LS,8071,"Las Animas, Colorado"
Colorado,CO,Lincoln,LI,8073,"Lincoln, Colorado"
Colorado,CO,Logan,LO,8075,"Logan, Colorado"
Colorado,CO,Mesa,ME,8077,"Mesa, Colorado"
Colorado,CO,Mineral,MI,8079,"Mineral, Colorado"
Colorado,CO,Moffat,MO,8081,"Moffat, Colorado"
Colorado,CO,Montezuma,MN,8083,"Montezuma, Colorado"
Colorado,CO,Montrose,MT,8085,"Montrose, Colorado"
Colorado,CO,Morgan,MG,8087,"Morgan, Colorado"
Colorado,CO,Otero,OT,8089,"Otero, Colorado"
Colorado,CO,Ouray,OU,8091,"Ouray, Colorado"
Colorado,CO,Park,PA,8093,"Park, Colorado"
Colorado,CO,Phillips,PH,8095,"Phillips, Colorado"
Colorado,CO,Pitkin,PI,8097,"Pitkin, Colorado"
Colorado,CO,Prowers,PR,8099,"Prowers, Colorado"
Colorado,CO,Pueblo,PU,8101,"Pueblo, Colorado"
Colorado,CO,Rio Blanco,RB,8103,"Rio Blanco, Colorado"
Colorado,CO,Rio Grande,RG,8105,"Rio Grande, Colorado"
Colorado,CO,Routt,RO,8107,"Routt, Colorado"
Colorado,CO,Saguache,SA,8109,"Saguache, Colorado"
Colorado,CO,San Juan,SJ,8111,"San Juan, Colorado"
Colorado,CO,San Miguel,SM,8113,"San Miguel, Colorado"
Colorado,CO,Sedgwick,SE,8115,"Sedgwick, Colorado"
Colorado,CO,Summit,SU,8117,"Summit, Colorado"
Colorado,CO,Teller,TE,8119,"Teller, Colorado"
Colorado,CO,WA,WA,8121,"Washington, Colorado"
Colorado,CO,Weld,WL,8123,"Weld, Colorado"
Colorado,CO,Yuma,YU,8125,"Yuma, Colorado"
Connecticut,CT,Fairfield,FA,9001,"Fairfield, Connecticut"
Connecticut,CT,Hartford,HA,9003,"Hartford, Connecticut"
Connecticut,CT,Litchfield,LI,9005,"Litchfield, Connecticut"
Connecticut,CT,Middlesex,MI,9007,"Middlesex, Connecticut"
Connecticut,CT,New Haven,NH,9009,"New Haven, Connecticut"
Connecticut,CT,New London,NL,9011,"New London, Connecticut"
Connecticut,CT,Tolland,TO,9013,"Tolland, Connecticut"
Connecticut,CT,Windham,WI,9015,"Windham, Connecticut"
Delaware,DE,Kent,KE,10001,"Kent, Delaware"
Delaware,DE,New Castle,NE,10003,"New Castle, Delaware"
Delaware,DE,Sussex,SU,10005,"Sussex, Delaware"
District of Columbia,DC,"Washington, DC",DC,11001,"District of Columbia, District of Columbia"
Florida,FL,Alachua,AL,12001,"Alachua, Florida"
Florida,FL,Baker,BA,12003,"Baker, Florida"
Florida,FL,Bay,BY,12005,"Bay, Florida"
Florida,FL,Bradford,BF,12007,"Bradford, Florida"
Florida,FL,Brevard,BV,12009,"Brevard, Florida"
Florida,FL,Broward,BW,12011,"Broward, Florida"
Florida,FL,Calhoun,CA,12013,"Calhoun, Florida"
Florida,FL,Charlotte,CH,12015,"Charlotte, Florida"
Florida,FL,Citrus,CI,12017,"Citrus, Florida"
Florida,FL,Clay,CL,12019,"Clay, Florida"
Florida,FL,Collier,CO,12021,"Collier, Florida"
Florida,FL,Columbia,CU,12023,"Columbia, Florida"
Florida,FL,DeSoto,DS,12027,"DeSoto, Florida"
Florida,FL,Dixie,DI,12029,"Dixie, Florida"
Florida,FL,Duval,DU,12031,"Duval, Florida"
Florida,FL,Escambia,ES,12033,"Escambia, Florida"
Florida,FL,Flagler,FL,12035,"Flagler, Florida"
Florida,FL,Franklin,FR,12037,"Franklin, Florida"
Florida,FL,Gadsden,GA,12039,"Gadsden, Florida"
Florida,FL,Gilchrist,GI,12041,"Gilchrist, Florida"
Florida,FL,Glades,GL,12043,"Glades, Florida"
Florida,FL,Gulf,GU,12045,"Gulf, Florida"
Florida,FL,Hamilton,HT,12047,"Hamilton, Florida"
Florida,FL,Hardee,HA,12049,"Hardee, Florida"
Florida,FL,Hendry,HE,12051,"Hendry, Florida"
Florida,FL,Hernando,HN,12053,"Hernando, Florida"
Florida,FL,Highlands,HL,12055,"Highlands, Florida"
Florida,FL,Hillsborough,HB,12057,"Hillsborough, Florida"
Florida,FL,Holmes,HM,12059,"Holmes, Florida"
Florida,FL,Indian River,IR,12061,"Indian River, Florida"
Florida,FL,Jackson,JS,12063,"Jackson, Florida"
Florida,FL,Jefferson,JE,12065,"Jefferson, Florida"
Florida,FL,Lafayette,LY,12067,"Lafayette, Florida"
Florida,FL,Lake,LA,12069,"Lake, Florida"
Florida,FL,Lee,LE,12071,"Lee, Florida"
Florida,FL,Leon,LO,12073,"Leon, Florida"
Florida,FL,Levy,LV,12075,"Levy, Florida"
Florida,FL,Liberty,LI,12077,"Liberty, Florida"
Florida,FL,Madison,MS,12079,"Madison, Florida"
Florida,FL,Manatee,MN,12081,"Manatee, Florida"
Florida,FL,Marion,MR,12083,"Marion, Florida"
Florida,FL,Martin,MA,12085,"Martin, Florida"
Florida,FL,Miami-Dade,MD,12086,"Miami-Dade, Florida"
Florida,FL,Monroe,MO,12087,"Monroe, Florida"
Florida,FL,Nassau,,12089,"Nassau, Florida"
Florida,FL,Okaloosa,OL,12091,"Okaloosa, Florida"
Florida,FL,Okeechobee,OK,12093,"Okeechobee, Florida"
Florida,FL,Orange,OR,12095,"Orange, Florida"
Florida,FL,Osceola,OS,12097,"Osceola, Florida"
Florida,FL,Palm Beach,PB,12099,"Palm Beach, Florida"
Florida,FL,Pasco,PA,12101,"Pasco, Florida"
Florida,FL,Pinellas,PL,12103,"Pinellas, Florida"
Florida,FL,Polk,PO,12105,"Polk, Florida"
Florida,FL,Putnam,PN,12107,"Putnam, Florida"
Florida,FL,St. Johns,SR,12109,"St. Johns, Florida"
Florida,FL,St. Lucie,SS,12111,"St. Lucie, Florida"
Florida,FL,Santa Rosa,SO,12113,"Santa Rosa, Florida"
Florida,FL,Sarasota,SJ,12115,"Sarasota, Florida"
Florida,FL,Seminole,SL,12117,"Seminole, Florida"
Florida,FL,Sumter,ST,12119,"Sumter, Florida"
Florida,FL,Suwannee,SN,12121,"Suwannee, Florida"
Florida,FL,Taylor,TA,12123,"Taylor, Florida"
Florida,FL,Union,UN,12125,"Union, Florida"
Florida,FL,Volusia,VO,12127,"Volusia, Florida"
Florida,FL,Wakulla,WK,12129,"Wakulla, Florida"
Florida,FL,Walton,WT,12131,"Walton, Florida"
Florida,FL,WA,WG,12133,"Washington, Florida"
Georgia,GA,Appling,AP,13001,"Appling, Georgia"
Georgia,GA,Atkinson,AT,13003,"Atkinson, Georgia"
Georgia,GA,Bacon,BA,13005,"Bacon, Georgia"
Georgia,GA,Baker,BK,13007,"Baker, Georgia"
Georgia,GA,Baldwin,BD,13009,"Baldwin, Georgia"
Georgia,GA,Banks,BN,13011,"Banks, Georgia"
Georgia,GA,Barrow,BW,13013,"Barrow, Georgia"
Georgia,GA,Bartow,BT,13015,"Bartow, Georgia"
Georgia,GA,Ben Hill,BH,13017,"Ben Hill, Georgia"
Georgia,GA,Berrien,BI,13019,"Berrien, Georgia"
Georgia,GA,Bibb,BB,13021,"Bibb, Georgia"
Georgia,GA,Bleckley,BL,13023,"Bleckley, Georgia"
Georgia,GA,Brantley,BE,13025,"Brantley, Georgia"
Georgia,GA,Brooks,BO,13027,"Brooks, Georgia"
Georgia,GA,Bryan,BR,13029,"Bryan, Georgia"
Georgia,GA,Bulloch,BC,13031,"Bulloch, Georgia"
Georgia,GA,Burke,BU,13033,"Burke, Georgia"
Georgia,GA,Butts,BS,13035,"Butts, Georgia"
Georgia,GA,Calhoun,CL,13037,"Calhoun, Georgia"
Georgia,GA,Camden,CM,13039,"Camden, Georgia"
Georgia,GA,Candler,CN,13043,"Candler, Georgia"
Georgia,GA,Carroll,CR,13045,"Carroll, Georgia"
Georgia,GA,Catoosa,CS,13047,"Catoosa, Georgia"
Georgia,GA,Charlton,CH,13049,"Charlton, Georgia"
Georgia,GA,Chatham,CA,13051,"Chatham, Georgia"
Georgia,GA,Chattahoochee,CC,13053,"Chattahoochee, Georgia"
Georgia,GA,Chattooga,CG,13055,"Chattooga, Georgia"
Georgia,GA,Cherokee,CE,13057,"Cherokee, Georgia"
Georgia,GA,Clarke,CK,13059,"Clarke, Georgia"
Georgia,GA,Clay,CY,13061,"Clay, Georgia"
Georgia,GA,Clayton,CT,13063,"Clayton, Georgia"
Georgia,GA,Clinch,CI,13065,"Clinch, Georgia"
Georgia,GA,Cobb,CB,13067,"Cobb, Georgia"
Georgia,GA,Coffee,CF,13069,"Coffee, Georgia"
Georgia,GA,Colquitt,CQ,13071,"Colquitt, Georgia"
Georgia,GA,Columbia,CU,13073,"Columbia, Georgia"
Georgia,GA,Cook,CO,13075,"Cook, Georgia"
Georgia,GA,Coweta,CW,13077,"Coweta, Georgia"
Georgia,GA,Crawford,CD,13079,"Crawford, Georgia"
Georgia,GA,Crisp,CP,13081,"Crisp, Georgia"
Georgia,GA,Dade,DA,13083,"Dade, Georgia"
Georgia,GA,Dawson,DW,13085,"Dawson, Georgia"
Georgia,GA,Decatur,DK,13087,"Decatur, Georgia"
Georgia,GA,DeKalb,DE,13089,"DeKalb, Georgia"
Georgia,GA,Dodge,DO,13091,"Dodge, Georgia"
Georgia,GA,Dooly,DL,13093,"Dooly, Georgia"
Georgia,GA,Dougherty,DU,13095,"Dougherty, Georgia"
Georgia,GA,Douglas,DG,13097,"Douglas, Georgia"
Georgia,GA,Early,EA,13099,"Early, Georgia"
Georgia,GA,Echols,EC,13101,"Echols, Georgia"
Georgia,GA,Effingham,EF,13103,"Effingham, Georgia"
Georgia,GA,Elbert,EL,13105,"Elbert, Georgia"
Georgia,GA,Emanuel,EM,13107,"Emanuel, Georgia"
Georgia,GA,Evans,EV,13109,"Evans, Georgia"
Georgia,GA,Fannin,FA,13111,"Fannin, Georgia"
Georgia,GA,Fayette,FY,13113,"Fayette, Georgia"
Georgia,GA,Floyd,FL,13115,"Floyd, Georgia"
Georgia,GA,Forsyth,FO,13117,"Forsyth, Georgia"
Georgia,GA,Franklin,FR,13119,"Franklin, Georgia"
Georgia,GA,Fulton,FU,13121,"Fulton, Georgia"
Georgia,GA,Gilmer,GI,13123,"Gilmer, Georgia"
Georgia,GA,Glascock,GL,13125,"Glascock, Georgia"
Georgia,GA,Glynn,GY,13127,"Glynn, Georgia"
Georgia,GA,Gordon,GO,13129,"Gordon, Georgia"
Georgia,GA,Grady,GR,13131,"Grady, Georgia"
Georgia,GA,Greene,GE,13133,"Greene, Georgia"
Georgia,GA,Gwinnett,GW,13135,"Gwinnett, Georgia"
Georgia,GA,Habersham,HA,13137,"Habersham, Georgia"
Georgia,GA,Hall,HL,13139,"Hall, Georgia"
Georgia,GA,Hancock,HN,13141,"Hancock, Georgia"
Georgia,GA,Haralson,HR,13143,"Haralson, Georgia"
Georgia,GA,Harris,HI,13145,"Harris, Georgia"
Georgia,GA,Hart,HT,13147,"Hart, Georgia"
Georgia,GA,Heard,HE,13149,"Heard, Georgia"
Georgia,GA,Henry,HY,13151,"Henry, Georgia"
Georgia,GA,Houston,HO,13153,"Houston, Georgia"
Georgia,GA,Irwin,IR,13155,"Irwin, Georgia"
Georgia,GA,Jackson,JA,13157,"Jackson, Georgia"
Georgia,GA,Jasper,JS,13159,"Jasper, Georgia"
Georgia,GA,Jeff Davis,JD,13161,"Jeff Davis, Georgia"
Georgia,GA,Jefferson,JE,13163,"Jefferson, Georgia"
Georgia,GA,Jenkins,JK,13165,"Jenkins, Georgia"
Georgia,GA,Johnson,JO,13167,"Johnson, Georgia"
Georgia,GA,Jones,JN,13169,"Jones, Georgia"
Georgia,GA,Lamar,LA,13171,"Lamar, Georgia"
Georgia,GA,Lanier,LN,13173,"Lanier, Georgia"
Georgia,GA,Laurens,LU,13175,"Laurens, Georgia"
Georgia,GA,Lee,LE,13177,"Lee, Georgia"
Georgia,GA,Liberty,LI,13179,"Liberty, Georgia"
Georgia,GA,Lincoln,LC,13181,"Lincoln, Georgia"
Georgia,GA,Long,LO,13183,"Long, Georgia"
Georgia,GA,Lowndes,LW,13185,"Lowndes, Georgia"
Georgia,GA,Lumpkin,LP,13187,"Lumpkin, Georgia"
Georgia,GA,McDuffie,MA,13189,"McDuffie, Georgia"
Georgia,GA,McIntosh,MD,13191,"McIntosh, Georgia"
Georgia,GA,Macon,MR,13193,"Macon, Georgia"
Georgia,GA,Madison,MC,13195,"Madison, Georgia"
Georgia,GA,Marion,MI,13197,"Marion, Georgia"
Georgia,GA,Meriwether,ME,13199,"Meriwether, Georgia"
Georgia,GA,Miller,ML,13201,"Miller, Georgia"
Georgia,GA,Mitchell,MT,13205,"Mitchell, Georgia"
